,data,iv,ciphertext
1939,0aff93f2ed2cb3071d6e6dc962355134e583be165e354031340939ba1f99b85b75b2471212903cab11d5dded9f,0aff93,f2ed2cb3071d6e6dc962355134e583be165e354031340939ba1f99b85b75b2471212903cab11d5dded9f
1940,0aff943a47d8b24c025f2c981690ee580571,0aff94,3a47d8b24c025f2c981690ee580571
1941,0aff95415b87ec19d8c21df6a83f89129f9e4275fdcf268599,0aff95,415b87ec19d8c21df6a83f89129f9e4275fdcf268599
1942,0aff9695632aa4f794a9b468607e906f24,0aff96,95632aa4f794a9b468607e906f24
1943,0aff9751b382e915af13930ca7fda29b82b2392218e42010cc03fb2d433f072d458c67a264639919a1a4f6957ceecc4b833672,0aff97,51b382e915af13930ca7fda29b82b2392218e42010cc03fb2d433f072d458c67a264639919a1a4f6957ceecc4b833672
1944,0aff98b52cba31c67a3583262a35733492a3d788de3093aba7f93496d1818037cf6daa73a1b9369d409d3ba2fae9a9f9147066b322a0f8de2a15b495e094012ecc445f9cc1fa56298c826cb91f5e1abecce5,0aff98,b52cba31c67a3583262a35733492a3d788de3093aba7f93496d1818037cf6daa73a1b9369d409d3ba2fae9a9f9147066b322a0f8de2a15b495e094012ecc445f9cc1fa56298c826cb91f5e1abecce5
1945,0aff99f77814bcf87b4b64ebfba9e60a478a235e9a74a58753aca2019215e44b879c9456115b,0aff99,f77814bcf87b4b64ebfba9e60a478a235e9a74a58753aca2019215e44b879c9456115b
1946,0aff9aaff2463759fdd9b745e3b471434f4491e2fb00dae672edab821fa97d1abb2dcbb0b9837e1060d9112b05e343e404a44e66b03cc24fbe62dec38cc690c6c45760a995e9305c1f84838a5cacc98f74c36d5a189522d0b71e,0aff9a,aff2463759fdd9b745e3b471434f4491e2fb00dae672edab821fa97d1abb2dcbb0b9837e1060d9112b05e343e404a44e66b03cc24fbe62dec38cc690c6c45760a995e9305c1f84838a5cacc98f74c36d5a189522d0b71e
1947,0aff9b443e146740eab3ed65051d71f3072e6d49a880a368cadb10365c5c0c6827056059f4d6fdad,0aff9b,443e146740eab3ed65051d71f3072e6d49a880a368cadb10365c5c0c6827056059f4d6fdad
1948,0aff9ca002dd34070e69ef73e8e8c8f83d85217b1c599ba92592934a4d2f82e621f18c6c11374b43a641371cdce49090fa32382dea,0aff9c,a002dd34070e69ef73e8e8c8f83d85217b1c599ba92592934a4d2f82e621f18c6c11374b43a641371cdce49090fa32382dea
1949,0aff9df92ad6dd1506febed82ca8c3a20dbbd5b7c75632ed6a56250c177f8055c33081dd18dd419d90d76695645a8e9a9c30e33b335b6d21222d6579e9a4d62e25f63806f1,0aff9d,f92ad6dd1506febed82ca8c3a20dbbd5b7c75632ed6a56250c177f8055c33081dd18dd419d90d76695645a8e9a9c30e33b335b6d21222d6579e9a4d62e25f63806f1
1950,0aff9e4dcd653a2b8f3acc240710a8044b287483ca93b16bb246a00d89d846c6a6eee90e35bca16861,0aff9e,4dcd653a2b8f3acc240710a8044b287483ca93b16bb246a00d89d846c6a6eee90e35bca16861
1951,0aff9f1a7c89e80c4e19a4d7f96316,0aff9f,1a7c89e80c4e19a4d7f96316
1952,0affa0fa6a46804c5a845663ff67daf3228f941018e83ff1cf6946f6ae195f397389263692094ce40d1373866f8bfe54f94785e6a6ee678668688774c26caf5123ffeed98cb0cfd9505e8b8e4abe,0affa0,fa6a46804c5a845663ff67daf3228f941018e83ff1cf6946f6ae195f397389263692094ce40d1373866f8bfe54f94785e6a6ee678668688774c26caf5123ffeed98cb0cfd9505e8b8e4abe
1953,0affa13d17fe850e877f944fd3d6baa2ed4d3eff2872831f304c460c8d6d891d51645c030212,0affa1,3d17fe850e877f944fd3d6baa2ed4d3eff2872831f304c460c8d6d891d51645c030212
1954,0affa25c5b620837fdee7df83ac61e888990310b3c442bd734cc656cd50b452d02694a7bb2b4,0affa2,5c5b620837fdee7df83ac61e888990310b3c442bd734cc656cd50b452d02694a7bb2b4
1955,0affa3f9b83b2ef3d848ceefd41233410163e0,0affa3,f9b83b2ef3d848ceefd41233410163e0
1956,0affa4719c9c7ca9326821496bb3a762d438cae5902072a3ea70ac9915ed50cc9d79ee5af2b8e072538da194754c53c0dce3e78866f1f3c3d9414743faee48,0affa4,719c9c7ca9326821496bb3a762d438cae5902072a3ea70ac9915ed50cc9d79ee5af2b8e072538da194754c53c0dce3e78866f1f3c3d9414743faee48
1957,0affa530318b4971462f391623d8c81ddb7aebad5adf6018641794fc41470cfba0ee0630200dd915b8c75ab2e74840,0affa5,30318b4971462f391623d8c81ddb7aebad5adf6018641794fc41470cfba0ee0630200dd915b8c75ab2e74840
1958,0affa6c8a3f0b7d3bf4cd6fff774a1fc849351cf9ab166334023177527ed190c80dd25d4482c5377,0affa6,c8a3f0b7d3bf4cd6fff774a1fc849351cf9ab166334023177527ed190c80dd25d4482c5377
1959,0affa73c59646b8f56b713e50b6c00775564a83c83af360e96cc2f71ff5c18d4dd3b3e1ba5aeb0fd464e4f52785245af,0affa7,3c59646b8f56b713e50b6c00775564a83c83af360e96cc2f71ff5c18d4dd3b3e1ba5aeb0fd464e4f52785245af
1960,0affa82562d2bb26911f07023aaffc5a55a6df18dd6762b70298516c024287924d917e6e5e9fdfd259ab00f8f2f2eaf170105e8daf4249de90a7,0affa8,2562d2bb26911f07023aaffc5a55a6df18dd6762b70298516c024287924d917e6e5e9fdfd259ab00f8f2f2eaf170105e8daf4249de90a7
1961,0affa969494b31dafb56eb6b7369ea477bd532c9a0c36394cc49a7bd39c4ed390623ad149229c586436a70680844cc62a662e574bb404fb5855082495dc51be6a40ce7a553b8,0affa9,69494b31dafb56eb6b7369ea477bd532c9a0c36394cc49a7bd39c4ed390623ad149229c586436a70680844cc62a662e574bb404fb5855082495dc51be6a40ce7a553b8
1962,0affaa462f30d1ac8e1605cb9dda62d2dbce267ad5d9bc9e1beb7904571583418127f4360e08c29fa4f729d16a6ac146,0affaa,462f30d1ac8e1605cb9dda62d2dbce267ad5d9bc9e1beb7904571583418127f4360e08c29fa4f729d16a6ac146
1963,0affabdef93954f46fa8775281f23055d3fbbbaeda8471ac644f5e660c3e0a2be65d3231,0affab,def93954f46fa8775281f23055d3fbbbaeda8471ac644f5e660c3e0a2be65d3231
1964,0affac4b4a3f4ab09168a209fd46cb9ece8bdd5a778ce2a948a69a4444590682ecfe5f3615282ed27e8159,0affac,4b4a3f4ab09168a209fd46cb9ece8bdd5a778ce2a948a69a4444590682ecfe5f3615282ed27e8159
1965,0affad388ba68f01e1608e82b933a0ac9d572b8cc52eb35cacb3ad22e0,0affad,388ba68f01e1608e82b933a0ac9d572b8cc52eb35cacb3ad22e0
1966,0affae0722b9a910b93fd1d50bd712b6e6c31edeac4e06c06a7811aac610d7898960cda04ac6a4b95b9a30bf1553926c7842afeef58028e50ceb,0affae,0722b9a910b93fd1d50bd712b6e6c31edeac4e06c06a7811aac610d7898960cda04ac6a4b95b9a30bf1553926c7842afeef58028e50ceb
1967,0affaf5b1863443a24c4ffa886c97fcd9e79864fa51920be4e33ff,0affaf,5b1863443a24c4ffa886c97fcd9e79864fa51920be4e33ff
1968,0affb058d374cd5f9c7f74967adbde4488424d95532799e9aa2b9c19e4ffce4f2188878c786eba38871222a70ef886762823c1f8c789570ff1f081a5efa1b9da1341ca4395e54d90c55aec9c,0affb0,58d374cd5f9c7f74967adbde4488424d95532799e9aa2b9c19e4ffce4f2188878c786eba38871222a70ef886762823c1f8c789570ff1f081a5efa1b9da1341ca4395e54d90c55aec9c
1969,0affb13796aec028509ca01c71ad5a18f9afdaeedc8a267b68ffd1d58cfc2bef5d,0affb1,3796aec028509ca01c71ad5a18f9afdaeedc8a267b68ffd1d58cfc2bef5d
1970,0affb2377816ccab0d95e839f896d463a854fa91c60147eee38e3369c91e99137db0919dcfa9298d4850d6bf8f5ebf490989c41a82c3,0affb2,377816ccab0d95e839f896d463a854fa91c60147eee38e3369c91e99137db0919dcfa9298d4850d6bf8f5ebf490989c41a82c3
1971,0affb34b863339f57f972354ae277a7d06c0f7fd0a009d4a932df85241ed348c0c8c4c58b0,0affb3,4b863339f57f972354ae277a7d06c0f7fd0a009d4a932df85241ed348c0c8c4c58b0
1972,0affb48b5487de827bb0002b206cf79c829ba24de4c49fa7d22d4f2bfcbc20c3c18433d3ec4f6b,0affb4,8b5487de827bb0002b206cf79c829ba24de4c49fa7d22d4f2bfcbc20c3c18433d3ec4f6b
1973,0affb5e6219660e5bb5a3ea0a554552e23efb4f760381ac84d09816cbe2ba04017bc43ccd11d308de51f50cfacd019fa795a06d1129c65413ba5c0f2de35cb2105f8b80a570b30ca7a1143515e9824b957da6dc9b30ed4a9ffe2,0affb5,e6219660e5bb5a3ea0a554552e23efb4f760381ac84d09816cbe2ba04017bc43ccd11d308de51f50cfacd019fa795a06d1129c65413ba5c0f2de35cb2105f8b80a570b30ca7a1143515e9824b957da6dc9b30ed4a9ffe2
1974,0affb6b6689ccd311c4e426fe75553d82d13c210743f404edbc65284d8633f1813,0affb6,b6689ccd311c4e426fe75553d82d13c210743f404edbc65284d8633f1813
1975,0affb70e2a8e36e4e5a3cf0f5d787e6bf28f,0affb7,0e2a8e36e4e5a3cf0f5d787e6bf28f
1976,0affb814f3accffaa84c7e4fe8b83125a91efa038222da18fa79b6349518e8874dd11a491b4300d74aa3,0affb8,14f3accffaa84c7e4fe8b83125a91efa038222da18fa79b6349518e8874dd11a491b4300d74aa3
1977,0affb99139f060eb50cae7153d7f39bf49780cc004cb2ce64d2a90fd2df2,0affb9,9139f060eb50cae7153d7f39bf49780cc004cb2ce64d2a90fd2df2
1978,0affba5a4cb6867d50b51e8968e4d4d5da305e840c3b0ab6324019c8942f3dca,0affba,5a4cb6867d50b51e8968e4d4d5da305e840c3b0ab6324019c8942f3dca
1979,0affbbf024a396794da70732451b15b0e10e6ecfd61891b7,0affbb,f024a396794da70732451b15b0e10e6ecfd61891b7
1980,0affbc3a139ee5e47be86311d5258b488ee98d91aaa1e0cece55ebfe9d112b017e,0affbc,3a139ee5e47be86311d5258b488ee98d91aaa1e0cece55ebfe9d112b017e
1981,0affbd8f62b686ed1187ba81d63d5f93594d2b50a277121dc5d817cd9e1aba3c5198d27c6383d76e0a96f89b232d,0affbd,8f62b686ed1187ba81d63d5f93594d2b50a277121dc5d817cd9e1aba3c5198d27c6383d76e0a96f89b232d
1982,0affbe4794de8e6131b7ad6e02c6e96548178f5f21d1d9bb14da92ad20cef615c9d4a776e8f86f09a27cb0c15990ea6b6da1d08da0d31d979c64559d342a57dee641c67ec34591397a383c8485c7b223d734925ea1f68b346ed48b16ce806ca29c4c2f65049b70a0a004df1d202b1ca7899b4f1102b9284ee667e7a745b672afe46dfc38dc222085fa5e24377bf66d82,0affbe,4794de8e6131b7ad6e02c6e96548178f5f21d1d9bb14da92ad20cef615c9d4a776e8f86f09a27cb0c15990ea6b6da1d08da0d31d979c64559d342a57dee641c67ec34591397a383c8485c7b223d734925ea1f68b346ed48b16ce806ca29c4c2f65049b70a0a004df1d202b1ca7899b4f1102b9284ee667e7a745b672afe46dfc38dc222085fa5e24377bf66d82
1983,0affbf8fcf7a523e3092145b8367e7b4e50463cac4cd2a04a3145ea8,0affbf,8fcf7a523e3092145b8367e7b4e50463cac4cd2a04a3145ea8
1984,0affc0ba8d24d3745d514c598987434cc08622b52dc524f4ee4b21fa,0affc0,ba8d24d3745d514c598987434cc08622b52dc524f4ee4b21fa
1985,0affc10fe95de8d00c52eafe73ae22504cef700aed0a3d99a0521a6d33146fa4,0affc1,0fe95de8d00c52eafe73ae22504cef700aed0a3d99a0521a6d33146fa4
1986,0affc2ae7b7e4f01a6f56b561b0d4798d4ec0c32824165fa3815b80b964c733bf20917e3f1c1fb3786d0c31327e9,0affc2,ae7b7e4f01a6f56b561b0d4798d4ec0c32824165fa3815b80b964c733bf20917e3f1c1fb3786d0c31327e9
1987,0affc35e2b60a74fe0bd0b8d74d9c7aeae288a8b54c526a21c61ad4b7cb5552a8cedc7c5d79edbc20f2f6d1eb50d79b1,0affc3,5e2b60a74fe0bd0b8d74d9c7aeae288a8b54c526a21c61ad4b7cb5552a8cedc7c5d79edbc20f2f6d1eb50d79b1
1988,0affc4de8c37f32a14d8627a339ecb82d3fdfa71f84f372acf03919a0f9f0848b4f354a9172c9d68ee65,0affc4,de8c37f32a14d8627a339ecb82d3fdfa71f84f372acf03919a0f9f0848b4f354a9172c9d68ee65
1989,0affc596ef9167091ebf9e1d91fc8c99e5,0affc5,96ef9167091ebf9e1d91fc8c99e5
1990,0affc6e33cd0e2e3fb144102d770082fdc3f633062f178dc9a635e819ed3e25b803f03a729dfb1148e2b33d9a8b590688e9d,0affc6,e33cd0e2e3fb144102d770082fdc3f633062f178dc9a635e819ed3e25b803f03a729dfb1148e2b33d9a8b590688e9d
1991,0affc78e0eb38880aa0410dd2fba17763662e0b720b3cb1861d24b220925d6d85f6e9ce1750351c9b298408b1daaf9,0affc7,8e0eb38880aa0410dd2fba17763662e0b720b3cb1861d24b220925d6d85f6e9ce1750351c9b298408b1daaf9
1992,0affc80f412951b2fec5114ff0d7ce,0affc8,0f412951b2fec5114ff0d7ce
1993,0affc9eb3483a984fc0d6856da08ba750ee45575d58e8726201d7b2a4200617c86915448789e0e9eae827330869dd488ae3f83cf59ca4c,0affc9,eb3483a984fc0d6856da08ba750ee45575d58e8726201d7b2a4200617c86915448789e0e9eae827330869dd488ae3f83cf59ca4c
1994,0affcaec4e244fc63856bd078612a617d702244eff385436349b68c64799b108,0affca,ec4e244fc63856bd078612a617d702244eff385436349b68c64799b108
1995,0affcb60fc4c186d04fa4da1262c681ec42e,0affcb,60fc4c186d04fa4da1262c681ec42e
1996,0affcc0312a345c632eb6884930c7c,0affcc,0312a345c632eb6884930c7c
1997,0affcd5074f7e8d9f5e094c6a28502a119050cc04f12790b34b708dedd785b46a080bba4c7f756359cae73c1f1c5908d831d37,0affcd,5074f7e8d9f5e094c6a28502a119050cc04f12790b34b708dedd785b46a080bba4c7f756359cae73c1f1c5908d831d37
1998,0affceab57412ae1ebe411d0c3080c65563999df9d743d2ac43d60482c3bbc847e0db8285e43eeae2abe80e2ad56f65d,0affce,ab57412ae1ebe411d0c3080c65563999df9d743d2ac43d60482c3bbc847e0db8285e43eeae2abe80e2ad56f65d
1999,0affcfee33d09fe7020a51243c7cdf8ad81e7e63e6952f5937b84f5b4b453b18,0affcf,ee33d09fe7020a51243c7cdf8ad81e7e63e6952f5937b84f5b4b453b18
2000,0affd0e7f9f9e896ac27da2fa18e7ccc58,0affd0,e7f9f9e896ac27da2fa18e7ccc58
2001,0affd1a9bc84a01078512d771d884657d0b6cff7ec514c0609e89074633808f24216aff64dd4ef0184b9,0affd1,a9bc84a01078512d771d884657d0b6cff7ec514c0609e89074633808f24216aff64dd4ef0184b9
2002,0affd22e0de497123fc4000395146b32d8721e6bb7c99a438b5a6940c87250b024f27e4ad1f6127c1a4c6677f4ee419fb503e2fea72b87d1184e28c57712beeb,0affd2,2e0de497123fc4000395146b32d8721e6bb7c99a438b5a6940c87250b024f27e4ad1f6127c1a4c6677f4ee419fb503e2fea72b87d1184e28c57712beeb
2003,0affd342f315f518acb8995804a3afc6bfafa5d6a1b1a699c56fca0d3bbf3f7b8e42a03b7484e4bf18588ccf8c75,0affd3,42f315f518acb8995804a3afc6bfafa5d6a1b1a699c56fca0d3bbf3f7b8e42a03b7484e4bf18588ccf8c75
2004,0affd4a7f0f68daccb5d6cc2ebdf78140fec24c93b9b2ac012640e007b0e,0affd4,a7f0f68daccb5d6cc2ebdf78140fec24c93b9b2ac012640e007b0e
2005,0affd5eb617e4decbc03f62f4417bd3742fbfe28885dcdf62c72b0dd,0affd5,eb617e4decbc03f62f4417bd3742fbfe28885dcdf62c72b0dd
2006,0affd68abaa750a33ff26b41123781b2f58450b4c6ab268e492681d3f2c0f8abf5846d09bf7319492d028bdf090fede519de1229171bd0e0abc2a3,0affd6,8abaa750a33ff26b41123781b2f58450b4c6ab268e492681d3f2c0f8abf5846d09bf7319492d028bdf090fede519de1229171bd0e0abc2a3
2007,0affd790818e9a756f3321c97d14d5c1485d0158ed119a96536f9b764fa71bc22dd5a1f6d9e71b1e225aeb7aab41806e1ba913fb538e878e06c06b7afecc460195bbc44000c2bbc80087c8c48d7177dd48d6646e9bcceefc92ed,0affd7,90818e9a756f3321c97d14d5c1485d0158ed119a96536f9b764fa71bc22dd5a1f6d9e71b1e225aeb7aab41806e1ba913fb538e878e06c06b7afecc460195bbc44000c2bbc80087c8c48d7177dd48d6646e9bcceefc92ed
2008,0affd82f5775d9e8b957d623ce2a8105db943ce77a26e4c7366027c096164432bfec10fb3da2e0abb3b077bcfc79f1f990bb016dba63,0affd8,2f5775d9e8b957d623ce2a8105db943ce77a26e4c7366027c096164432bfec10fb3da2e0abb3b077bcfc79f1f990bb016dba63
2009,0affd9c40133293b1c717464f3e40fdfe07a1e9a06e4752574cada0fb228,0affd9,c40133293b1c717464f3e40fdfe07a1e9a06e4752574cada0fb228
2010,0affdab7c235bb914af51581fbc03e0eb9951cc8313806e5d41c6521bb159efe0710b1227285f802e57f,0affda,b7c235bb914af51581fbc03e0eb9951cc8313806e5d41c6521bb159efe0710b1227285f802e57f
2011,0affdbaedc2b6e9872526c361feff3c9c53886c80d2098c0f23c0ed2e6fcbbea9e3fde258b0c8cf5ce9fc4,0affdb,aedc2b6e9872526c361feff3c9c53886c80d2098c0f23c0ed2e6fcbbea9e3fde258b0c8cf5ce9fc4
2012,0affdcf2e260cf4efe5c77315a8fbd0dd5a5486ba65294b6c84245df6233a4733e,0affdc,f2e260cf4efe5c77315a8fbd0dd5a5486ba65294b6c84245df6233a4733e
2013,0affdd219123f2738064241d8d9f16acb3573be7ce532bdfc81bc757d92411e3041655728bfb578a71b42cdd88b45a33,0affdd,219123f2738064241d8d9f16acb3573be7ce532bdfc81bc757d92411e3041655728bfb578a71b42cdd88b45a33
2014,0affde82077c97f226e628a920205519dd54eb365e9f58b5eebacec6f2808ffc04f13bc6a74fdcf1c1c11f04a57a0de867115d0b772b5f61ad3fde8a04f54992eb6328eec142d71f268e6acc194b,0affde,82077c97f226e628a920205519dd54eb365e9f58b5eebacec6f2808ffc04f13bc6a74fdcf1c1c11f04a57a0de867115d0b772b5f61ad3fde8a04f54992eb6328eec142d71f268e6acc194b
2015,0affdf83a10bcaf0e74be7b80fa8f6ab903a1e0539f1f5e87e70cdc5bcaa2e5718cfde394d728838dd497021111b485f7f16d7b77168e8,0affdf,83a10bcaf0e74be7b80fa8f6ab903a1e0539f1f5e87e70cdc5bcaa2e5718cfde394d728838dd497021111b485f7f16d7b77168e8
2016,0affe0ea6b8c175a31f5c83ddfb032cda18b15eda2821559ded7504f9771,0affe0,ea6b8c175a31f5c83ddfb032cda18b15eda2821559ded7504f9771
2017,0affe172b3f48c27b4a7e758301ea48f1e9b1ba6558650cf18c951e0e08b03bcce2d8a074e836962b025eb1693ee0b,0affe1,72b3f48c27b4a7e758301ea48f1e9b1ba6558650cf18c951e0e08b03bcce2d8a074e836962b025eb1693ee0b
2018,0affe2a213d6734616cca8c98c345a6587a6f28682dd6985fb4a7911b69b3d750f216899f2c9,0affe2,a213d6734616cca8c98c345a6587a6f28682dd6985fb4a7911b69b3d750f216899f2c9
2019,0affe31ba6bd0b8de11a30e0e721c91511959462ff63cef1a28ed5fb1887fe05,0affe3,1ba6bd0b8de11a30e0e721c91511959462ff63cef1a28ed5fb1887fe05
2020,0affe4a0df048de7c16b342ed6eb77b033e460877f7b7becd8e29da9507732a2c13a6ea312765d20c45f47e413790bc9cfdc866517a6d8,0affe4,a0df048de7c16b342ed6eb77b033e460877f7b7becd8e29da9507732a2c13a6ea312765d20c45f47e413790bc9cfdc866517a6d8
2021,0affe5631f60d57b59578cfc60a6d68fec684075eee66fd03020060a,0affe5,631f60d57b59578cfc60a6d68fec684075eee66fd03020060a
2022,0affe66cee35fe21b9ad885f32ccc53a800a7d73edd3d4cbf614c27a6541feb2c28a4ab8eddbab7cd58006a7e73cd64a6679773d0710b9fd997e91fcf5522b19e96ac059558c29c1adb371bedcb12d5aeeb2d5801da34eaebc0a,0affe6,6cee35fe21b9ad885f32ccc53a800a7d73edd3d4cbf614c27a6541feb2c28a4ab8eddbab7cd58006a7e73cd64a6679773d0710b9fd997e91fcf5522b19e96ac059558c29c1adb371bedcb12d5aeeb2d5801da34eaebc0a
2023,0affe72003ee3892ffb77ad2fbb10418457c7929572601700d3eba67824e92b60fffdfd30261e4edc032eb6d2306ea916864fb13c56a54a180d5a747ea5d101683029bdb403498518e8ec133ebe3,0affe7,2003ee3892ffb77ad2fbb10418457c7929572601700d3eba67824e92b60fffdfd30261e4edc032eb6d2306ea916864fb13c56a54a180d5a747ea5d101683029bdb403498518e8ec133ebe3
2024,0affe8647edf7e5982f4d70461e484c04010c0a1f40c4f600e818cc92dd8ac192356320a929360cb50e0efe2d396a7030e3c43cb72934d84e4abb7a15a957154f6c318070d0280d9b39e4c01da7c5612f58202ed7883663488baa45020fa2366,0affe8,647edf7e5982f4d70461e484c04010c0a1f40c4f600e818cc92dd8ac192356320a929360cb50e0efe2d396a7030e3c43cb72934d84e4abb7a15a957154f6c318070d0280d9b39e4c01da7c5612f58202ed7883663488baa45020fa2366
2025,0affe9b1617a13548ac684a8799fe8e486c3cd7d9c3d8b2ce27363675131f5d24b24e87bccfcb745c906c71723f330dd,0affe9,b1617a13548ac684a8799fe8e486c3cd7d9c3d8b2ce27363675131f5d24b24e87bccfcb745c906c71723f330dd
2026,0affeaede8f7fdb96f4f26e693e730e14e49669fee2344392aa9df76b5c21857aa532bd1c263ae22,0affea,ede8f7fdb96f4f26e693e730e14e49669fee2344392aa9df76b5c21857aa532bd1c263ae22
2027,0affebbcfd3b8186a77cfefacc696085dc31e2b1e708912e3c44cebb62848474fa2c4b676652483401f6143a71faafc08871b0,0affeb,bcfd3b8186a77cfefacc696085dc31e2b1e708912e3c44cebb62848474fa2c4b676652483401f6143a71faafc08871b0
2028,0affeca0f692a6f98bb6d4868a9437,0affec,a0f692a6f98bb6d4868a9437
2029,0affed85a5d19bc1f1c30d043c77801af5b658e585172afe8852532541e802e5d7c6d7,0affed,85a5d19bc1f1c30d043c77801af5b658e585172afe8852532541e802e5d7c6d7
2030,0affee845f200a861e78190b6d9c9b6a7a79,0affee,845f200a861e78190b6d9c9b6a7a79
2031,0affefee762142df7d1196f551b43de0ca0da721a6fefb,0affef,ee762142df7d1196f551b43de0ca0da721a6fefb
2032,0afff03d3ccadae852c5e3753bbdda148cc263acceeaea7fabea12f53510e3dfa108ade49af6e17adeedcab20e54b3,0afff0,3d3ccadae852c5e3753bbdda148cc263acceeaea7fabea12f53510e3dfa108ade49af6e17adeedcab20e54b3
2033,0afff11fe5ec6239cdf594274e968800e4ecb9d11aef042e8c41f6c2ba193910322cf88b5aa0c3fbcba58902fa4221955ce66c8705e6e206cb09210957643bb61b9bb1a06f,0afff1,1fe5ec6239cdf594274e968800e4ecb9d11aef042e8c41f6c2ba193910322cf88b5aa0c3fbcba58902fa4221955ce66c8705e6e206cb09210957643bb61b9bb1a06f
2034,0afff29e94134946dae6dbbc31f3dc6573d0e58d183d5a4987378ca5b98301e3ec8cae7df3,0afff2,9e94134946dae6dbbc31f3dc6573d0e58d183d5a4987378ca5b98301e3ec8cae7df3
2035,0afff39b1d5a531a1618f48b10d794a3c1bd5f44266fde0d9bc7e5945cc213e21d54b85b669385b8a8cb9ad1c7f51b,0afff3,9b1d5a531a1618f48b10d794a3c1bd5f44266fde0d9bc7e5945cc213e21d54b85b669385b8a8cb9ad1c7f51b
2036,0afff46eea84a1d771785572345da1d7f97ece9c1354bbfcdcd537383f8ea9fbaf08a0f079fae15fafc03ca27f3f9376c79440aca06fac77c3ab79955679ebd685fe93ac8bafda6d6989086b,0afff4,6eea84a1d771785572345da1d7f97ece9c1354bbfcdcd537383f8ea9fbaf08a0f079fae15fafc03ca27f3f9376c79440aca06fac77c3ab79955679ebd685fe93ac8bafda6d6989086b
2037,0afff5202409415907ea0cbe1563739a03009a2b4a5342c255a8fec59358,0afff5,202409415907ea0cbe1563739a03009a2b4a5342c255a8fec59358
2038,0afff692c1c77ae50487f268b3e6945eb97487425401452b76acb0c2683d0f61a7299008e9fa88622ae0411ca1786de2ee753ec07495c658b2934d,0afff6,92c1c77ae50487f268b3e6945eb97487425401452b76acb0c2683d0f61a7299008e9fa88622ae0411ca1786de2ee753ec07495c658b2934d
2039,0afff7879450b69f70889d74b9a1d28f94d35b780cf8b7,0afff7,879450b69f70889d74b9a1d28f94d35b780cf8b7
2040,0afff81425e84094d5a9e291ebdda99992bf582c73c8990fdedbeb67129d,0afff8,1425e84094d5a9e291ebdda99992bf582c73c8990fdedbeb67129d
2041,0afff9e69d0b4fae427d4e84dcfad31f1293f4b68989b3cdcbfcc64b430044626417735df28978c689fb2497f2dda0da3934a4,0afff9,e69d0b4fae427d4e84dcfad31f1293f4b68989b3cdcbfcc64b430044626417735df28978c689fb2497f2dda0da3934a4
2042,0afffa921b536f47f05e637a31d0f019aca7b4fb55e093661a386a5f6aec0cd0fed2829d7de0e4f125e48a0df1,0afffa,921b536f47f05e637a31d0f019aca7b4fb55e093661a386a5f6aec0cd0fed2829d7de0e4f125e48a0df1
2043,0afffb0c82ed5b55d2f98446290612a0fea05daf85baed0f740a494a469dd2d2e73e108da01b1d75dc9c8c3c1774b23380ee234ae1072b,0afffb,0c82ed5b55d2f98446290612a0fea05daf85baed0f740a494a469dd2d2e73e108da01b1d75dc9c8c3c1774b23380ee234ae1072b
2044,0afffcfd2ab5545a87253dc4a686afa9b5,0afffc,fd2ab5545a87253dc4a686afa9b5
2045,0afffdad3d5962a6bba5f5768b8451a216c6c56b3179e23077e7177737e489d05b24,0afffd,ad3d5962a6bba5f5768b8451a216c6c56b3179e23077e7177737e489d05b24
2046,0afffef1329cfd65d4505c458cca6c1e72e08cf2346cbad193b3602f420d2f17f58a8e442e246bfa48d65adfbdbb65b60a8abc,0afffe,f1329cfd65d4505c458cca6c1e72e08cf2346cbad193b3602f420d2f17f58a8e442e246bfa48d65adfbdbb65b60a8abc
2047,0afffffde24caff0dd83a471c74f97,0affff,fde24caff0dd83a471c74f97
2048,0bff00a3ab106340e197434b89a12dfa50a68d5bbeec8f672f5cbbbc,0bff00,a3ab106340e197434b89a12dfa50a68d5bbeec8f672f5cbbbc
2049,0bff01285d8ebd32c663de7d60bef264e7e513feb48b62fde48088ed046e20c2,0bff01,285d8ebd32c663de7d60bef264e7e513feb48b62fde48088ed046e20c2
2050,0bff029c76560c2d33c851f7e23bea49a61a27e186d49572ee9a137cb9dd5b8e33,0bff02,9c76560c2d33c851f7e23bea49a61a27e186d49572ee9a137cb9dd5b8e33
2051,0bff03a1136441917dd0933d01c8f2d8a5e8032530ed036aae3307bc3aff231ff27afeeb939f,0bff03,a1136441917dd0933d01c8f2d8a5e8032530ed036aae3307bc3aff231ff27afeeb939f
2052,0bff040ebd72a4657c940b7669ed1740ef4745480619e8341a37645de73983fbfa810e1c6355,0bff04,0ebd72a4657c940b7669ed1740ef4745480619e8341a37645de73983fbfa810e1c6355
2053,0bff0510d9ff61bd0f7c03bc773de5796025eb6bfa461599a0bf4498de0b44a9607f042ddf14,0bff05,10d9ff61bd0f7c03bc773de5796025eb6bfa461599a0bf4498de0b44a9607f042ddf14
2054,0bff062d19ad98b97845e49546ab2d98249f05f09ec1d8,0bff06,2d19ad98b97845e49546ab2d98249f05f09ec1d8
